system:index,A,B,K,.geo
206,185.66159057617188,0.5267241597175598,0.022978167980909348,"{""type"":""Point"",""coordinates"":[-57.01461795891908,-8.656149923281031]}"
207,205.6999969482422,0.5033813714981079,0.01675490289926529,"{""type"":""Point"",""coordinates"":[-73.00395715622314,-8.254301935935018]}"
208,199.8000030517578,0.5604988932609558,0.023459792137145996,"{""type"":""Point"",""coordinates"":[-73.07591059071619,2.5681770656883103]}"
209,201.60000610351562,0.5673640370368958,0.024258658289909363,"{""type"":""Point"",""coordinates"":[-50.0681762255031,-3.2619504410271567]}"
210,144.0,0.43968072533607483,0.01970357447862625,"{""type"":""Point"",""coordinates"":[-52.61812809720791,-12.2851424723707]}"
211,185.04666137695312,0.5505521893501282,0.022740844637155533,"{""type"":""Point"",""coordinates"":[-74.95214771666649,-5.08168653693905]}"
212,189.89999389648438,0.6000682711601257,0.02655053697526455,"{""type"":""Point"",""coordinates"":[-70.49282804386525,-3.519093913803764]}"
213,189.59347534179688,0.5820621252059937,0.02727552503347397,"{""type"":""Point"",""coordinates"":[-77.35970751853083,-0.04391206395965096]}"
214,173.50445556640625,0.46081802248954773,0.02102254144847393,"{""type"":""Point"",""coordinates"":[-62.891952485104554,-9.666172068900524]}"
215,199.40103149414062,0.5440676808357239,0.01771559752523899,"{""type"":""Point"",""coordinates"":[-64.57567271144993,-15.593743039859898]}"
216,191.53318786621094,0.4956904649734497,0.019890738651156425,"{""type"":""Point"",""coordinates"":[-62.497000360790395,-8.11537188957139]}"
217,198.1864471435547,0.5185372233390808,0.022620368748903275,"{""type"":""Point"",""coordinates"":[-56.97460444890727,-7.705250956118376]}"
218,184.79745483398438,0.516002357006073,0.022826697677373886,"{""type"":""Point"",""coordinates"":[-51.397413412826495,-7.699097926180477]}"
219,181.34347534179688,0.5241557359695435,0.02054670639336109,"{""type"":""Point"",""coordinates"":[-59.804959287905376,8.109773489296387]}"
220,167.4488067626953,0.4825681447982788,0.020593849942088127,"{""type"":""Point"",""coordinates"":[-52.78980638397132,-10.211563840709692]}"
221,198.0,0.5264686942100525,0.017133278772234917,"{""type"":""Point"",""coordinates"":[-59.010624199929204,7.052092075891992]}"
222,195.97288513183594,0.5733451843261719,0.02649412490427494,"{""type"":""Point"",""coordinates"":[-63.33200416139572,1.0389780614870672]}"
223,184.93072509765625,0.5496885180473328,0.023078324273228645,"{""type"":""Point"",""coordinates"":[-74.07842709609776,-5.967312908469492]}"
224,208.7700958251953,0.5973681807518005,0.024157527834177017,"{""type"":""Point"",""coordinates"":[-49.669212344193525,-2.949857116860229]}"
225,178.1999969482422,0.5231183171272278,0.024067692458629608,"{""type"":""Point"",""coordinates"":[-46.28698808499728,-3.384908169588616]}"
226,207.29354858398438,0.558340311050415,0.02366894856095314,"{""type"":""Point"",""coordinates"":[-55.998833082562534,-5.689022289463412]}"
227,199.10000610351562,0.4953506886959076,0.014958717860281467,"{""type"":""Point"",""coordinates"":[-75.60352249719433,-6.765845047726976]}"
228,200.6999969482422,0.5508559942245483,0.02405044436454773,"{""type"":""Point"",""coordinates"":[-57.94826953734757,-7.027529774275972]}"
229,152.89999389648438,0.44460412859916687,0.013440768234431744,"{""type"":""Point"",""coordinates"":[-63.04193725407041,-14.229952557568486]}"
230,180.0,0.5568302273750305,0.027232063934206963,"{""type"":""Point"",""coordinates"":[-76.21788178677068,-1.7941188672919754]}"
231,178.7482452392578,0.46273189783096313,0.02079479768872261,"{""type"":""Point"",""coordinates"":[-62.4614723556897,-9.749549155175194]}"
232,196.74264526367188,0.5224798321723938,0.021768514066934586,"{""type"":""Point"",""coordinates"":[-53.900354645790934,-7.070345226848302]}"
233,182.6999969482422,0.5543661713600159,0.024608870968222618,"{""type"":""Point"",""coordinates"":[-68.21771300004839,-0.9836722011350044]}"
234,181.8000030517578,0.5360552668571472,0.02404189109802246,"{""type"":""Point"",""coordinates"":[-64.85471271457195,4.747741077413813]}"
235,179.10000610351562,0.5092630982398987,0.02175736054778099,"{""type"":""Point"",""coordinates"":[-58.84136284387218,3.1521472651223923]}"
236,186.3000030517578,0.5873852372169495,0.026014909148216248,"{""type"":""Point"",""coordinates"":[-70.44978706504385,-3.4265669864664616]}"
237,146.6999969482422,0.43058550357818604,0.01996278390288353,"{""type"":""Point"",""coordinates"":[-60.78952122259243,-13.471361241553627]}"
238,230.44927978515625,0.5779021382331848,0.01999821327626705,"{""type"":""Point"",""coordinates"":[-52.580187093746204,-1.743817501721877]}"
239,194.75662231445312,0.5639676451683044,0.025437289848923683,"{""type"":""Point"",""coordinates"":[-77.13842535666926,-0.15410128035108128]}"
240,213.79917907714844,0.5975362062454224,0.023080112412571907,"{""type"":""Point"",""coordinates"":[-67.96122698054825,3.71719015810942]}"
241,161.10000610351562,0.5295372009277344,0.02061035856604576,"{""type"":""Point"",""coordinates"":[-64.69054260288233,7.49718787488456]}"
242,158.39999389648438,0.5017336010932922,0.024376071989536285,"{""type"":""Point"",""coordinates"":[-59.8054697510906,4.684021467911865]}"
243,187.14744567871094,0.522510826587677,0.0223468579351902,"{""type"":""Point"",""coordinates"":[-64.96052535880432,-8.090292076378631]}"
244,184.5,0.47876644134521484,0.020456837490200996,"{""type"":""Point"",""coordinates"":[-69.14940189906395,-9.19209706928951]}"
245,129.60000610351562,0.4166163206100464,0.022061621770262718,"{""type"":""Point"",""coordinates"":[-52.95306679162837,-12.907117205776588]}"
246,185.89791870117188,0.5595431923866272,0.02371293120086193,"{""type"":""Point"",""coordinates"":[-74.80165584982122,-5.767253574339516]}"
247,193.140625,0.5319302082061768,0.022304879501461983,"{""type"":""Point"",""coordinates"":[-55.93538234066002,-3.0389017606213655]}"
248,138.60000610351562,0.44787532091140747,0.02171379327774048,"{""type"":""Point"",""coordinates"":[-50.957288803591915,-10.451862395301902]}"
249,197.56878662109375,0.542628824710846,0.02179586887359619,"{""type"":""Point"",""coordinates"":[-62.799306666364096,-4.713738644683139]}"
250,195.29627990722656,0.576426088809967,0.025390787050127983,"{""type"":""Point"",""coordinates"":[-49.02077623559628,-2.5596585160078957]}"
251,193.05239868164062,0.5351811051368713,0.023486193269491196,"{""type"":""Point"",""coordinates"":[-54.75399723918718,1.4468111039182894]}"
252,186.73736572265625,0.5380923748016357,0.022379809990525246,"{""type"":""Point"",""coordinates"":[-57.80797697050604,-3.5331348218926184]}"
253,191.28997802734375,0.5245949029922485,0.021895939484238625,"{""type"":""Point"",""coordinates"":[-63.56880012125679,-6.774736544219217]}"
254,196.32872009277344,0.5314586758613586,0.021567633375525475,"{""type"":""Point"",""coordinates"":[-70.18369100371156,-12.199245186390124]}"
255,191.94943237304688,0.6013821959495544,0.02858036942780018,"{""type"":""Point"",""coordinates"":[-65.39161790390521,0.42127072700393975]}"
256,185.39999389648438,0.5227935314178467,0.023716332390904427,"{""type"":""Point"",""coordinates"":[-62.09666167160914,1.8169979667441536]}"
257,203.39999389648438,0.5127854943275452,0.01866506226360798,"{""type"":""Point"",""coordinates"":[-71.18567033004726,-11.801345979011257]}"
258,210.59326171875,0.5641368627548218,0.022706668823957443,"{""type"":""Point"",""coordinates"":[-53.66541415868994,2.7100003750234514]}"
259,180.7207794189453,0.564681887626648,0.026215218007564545,"{""type"":""Point"",""coordinates"":[-66.68467420373621,-3.205956571921137]}"
260,188.53500366210938,0.5173472166061401,0.021703843027353287,"{""type"":""Point"",""coordinates"":[-63.23798652490182,-7.570557829597161]}"
261,198.89999389648438,0.5685977935791016,0.024533024057745934,"{""type"":""Point"",""coordinates"":[-75.2670090168386,0.6775640840114736]}"
262,187.84901428222656,0.4758952856063843,0.018116481602191925,"{""type"":""Point"",""coordinates"":[-60.19328892845701,-9.448047852746498]}"
263,161.10000610351562,0.5536258220672607,0.022828251123428345,"{""type"":""Point"",""coordinates"":[-64.89958803112948,7.403433619646643]}"
264,183.60000610351562,0.5327669978141785,0.024399172514677048,"{""type"":""Point"",""coordinates"":[-50.27263574744656,-4.869345318495054]}"
265,189.74420166015625,0.5447413325309753,0.022637423127889633,"{""type"":""Point"",""coordinates"":[-69.60843951591141,-5.407788251247117]}"
266,164.55874633789062,0.45772644877433777,0.020257586613297462,"{""type"":""Point"",""coordinates"":[-57.731022138131124,-11.815585555028518]}"
267,190.8000030517578,0.5478243827819824,0.024828458204865456,"{""type"":""Point"",""coordinates"":[-76.57300749204626,-2.3553442831753126]}"
268,192.7539520263672,0.5382012128829956,0.02440650388598442,"{""type"":""Point"",""coordinates"":[-51.321323710830384,-3.9329895828877306]}"
269,196.6513214111328,0.5287168025970459,0.02133350633084774,"{""type"":""Point"",""coordinates"":[-69.88690291036559,-7.168586817316563]}"
270,201.34317016601562,0.5990971326828003,0.025123773142695427,"{""type"":""Point"",""coordinates"":[-48.96092614312906,-2.078759397127037]}"
271,186.3000030517578,0.5534054040908813,0.025864774361252785,"{""type"":""Point"",""coordinates"":[-64.64463671894862,1.9931577267746927]}"
272,176.44200134277344,0.5337120890617371,0.02166699431836605,"{""type"":""Point"",""coordinates"":[-59.569698437706855,7.354746536592629]}"
273,199.35118103027344,0.5858332514762878,0.024738000705838203,"{""type"":""Point"",""coordinates"":[-62.45864974542097,-1.608237055668711]}"
274,213.6750030517578,0.5868605375289917,0.022633489221334457,"{""type"":""Point"",""coordinates"":[-56.63960374099995,-2.9141443426946654]}"
275,180.28977966308594,0.49062299728393555,0.018575554713606834,"{""type"":""Point"",""coordinates"":[-74.57747100208312,-9.117074135479047]}"
276,201.53338623046875,0.5729979872703552,0.02453327737748623,"{""type"":""Point"",""coordinates"":[-63.82057373435643,4.4481630513803045]}"
277,216.12440490722656,0.5657347440719604,0.02353406511247158,"{""type"":""Point"",""coordinates"":[-52.8706413160154,-0.47371329308781845]}"
278,207.51589965820312,0.5667358040809631,0.02281915210187435,"{""type"":""Point"",""coordinates"":[-51.67210691461695,-2.503890326408885]}"
279,187.01010131835938,0.5502406358718872,0.02203022502362728,"{""type"":""Point"",""coordinates"":[-74.241872529144,-6.312482335018783]}"
280,187.1999969482422,0.5478105545043945,0.02470606006681919,"{""type"":""Point"",""coordinates"":[-76.96040432690556,-2.3751605742174533]}"
281,185.39999389648438,0.5377804636955261,0.02390173450112343,"{""type"":""Point"",""coordinates"":[-52.58507315594678,-3.063616875112689]}"
282,198.89999389648438,0.5694952011108398,0.02457873895764351,"{""type"":""Point"",""coordinates"":[-74.55800881731001,1.025040654576937]}"
283,212.87655639648438,0.5678353309631348,0.022353176027536392,"{""type"":""Point"",""coordinates"":[-53.76022358764506,-0.695527250314413]}"
284,155.10000610351562,0.42373672127723694,0.013153929263353348,"{""type"":""Point"",""coordinates"":[-46.269267707284286,-6.473083610364531]}"
285,179.6656494140625,0.5529979467391968,0.02091875672340393,"{""type"":""Point"",""coordinates"":[-54.98690139306504,5.983380705765579]}"
286,191.72764587402344,0.5917791128158569,0.025943506509065628,"{""type"":""Point"",""coordinates"":[-63.840763305694686,-1.649687565997137]}"
287,198.89999389648438,0.5798724889755249,0.024095894768834114,"{""type"":""Point"",""coordinates"":[-64.67669926746653,-2.598229370168849]}"
288,127.80000305175781,0.4353882372379303,0.02133227325975895,"{""type"":""Point"",""coordinates"":[-52.74428287593274,-13.389296607067338]}"
289,172.9723663330078,0.4602798521518707,0.01896064355969429,"{""type"":""Point"",""coordinates"":[-59.5331430517329,-9.509897831686043]}"
290,193.5,0.5643882751464844,0.025162436068058014,"{""type"":""Point"",""coordinates"":[-50.06769734134389,-3.668808672440153]}"
291,210.96864318847656,0.5579299330711365,0.02268844284117222,"{""type"":""Point"",""coordinates"":[-60.72294594493289,-6.784734777131528]}"
292,189.89999389648438,0.5506901741027832,0.02317192777991295,"{""type"":""Point"",""coordinates"":[-70.29762672075216,-0.2801352434322248]}"
293,206.81646728515625,0.549144446849823,0.021125726401805878,"{""type"":""Point"",""coordinates"":[-56.50080969280193,-3.4101042654612828]}"
294,186.3000030517578,0.529010534286499,0.022932181134819984,"{""type"":""Point"",""coordinates"":[-62.777313062370396,1.8328931168131315]}"
295,209.81947326660156,0.5584076642990112,0.021901942789554596,"{""type"":""Point"",""coordinates"":[-56.23898510107438,-4.91884681566641]}"
296,191.56231689453125,0.57563716173172,0.024873454123735428,"{""type"":""Point"",""coordinates"":[-60.74115156068891,-1.2183714294556947]}"
297,180.89999389648438,0.5112186074256897,0.02387358248233795,"{""type"":""Point"",""coordinates"":[-58.49494159585247,-8.967871482829919]}"
298,182.30059814453125,0.5410661101341248,0.023714715614914894,"{""type"":""Point"",""coordinates"":[-70.13580962767188,-5.76854829455461]}"
299,146.6999969482422,0.4877432882785797,0.0238767322152853,"{""type"":""Point"",""coordinates"":[-61.16018025604043,6.752557647834748]}"
300,189.89999389648438,0.5646303296089172,0.025723986327648163,"{""type"":""Point"",""coordinates"":[-75.47052553415699,-0.7815680724086548]}"
301,181.8000030517578,0.4684997498989105,0.01651933789253235,"{""type"":""Point"",""coordinates"":[-73.39640041029617,-8.673423266553044]}"
302,195.54502868652344,0.597359299659729,0.02668609470129013,"{""type"":""Point"",""coordinates"":[-75.02122028410639,-0.1629680632420453]}"
303,202.5,0.5660455822944641,0.023479750379920006,"{""type"":""Point"",""coordinates"":[-73.23673397759896,2.7017061518181285]}"
304,205.6236572265625,0.5837130546569824,0.024739501997828484,"{""type"":""Point"",""coordinates"":[-62.663377581244525,4.832284817822308]}"
305,180.89999389648438,0.5551096796989441,0.025537503883242607,"{""type"":""Point"",""coordinates"":[-50.10121586680305,-4.63840774591076]}"
306,171.89999389648438,0.5080123543739319,0.021345658227801323,"{""type"":""Point"",""coordinates"":[-60.974935022652225,2.873038950501619]}"
307,153.0,0.4278724789619446,0.01959409937262535,"{""type"":""Point"",""coordinates"":[-56.35388348400746,-11.420966353277993]}"
308,188.10000610351562,0.5434256196022034,0.025056783109903336,"{""type"":""Point"",""coordinates"":[-46.88906046149572,-1.612770641922422]}"
309,152.89999389648438,0.44571584463119507,0.013157554902136326,"{""type"":""Point"",""coordinates"":[-46.007940216767956,-5.153331261268986]}"
310,225.0673065185547,0.6030034422874451,0.022283365949988365,"{""type"":""Point"",""coordinates"":[-49.36372012707079,-0.44762016673065247]}"
311,174.132080078125,0.5439729690551758,0.025342030450701714,"{""type"":""Point"",""coordinates"":[-72.46436889946774,-4.946626499411442]}"
312,184.5,0.5958008170127869,0.02692750282585621,"{""type"":""Point"",""coordinates"":[-66.24240388821134,1.2813081046828858]}"
313,182.6999969482422,0.5616693496704102,0.026750098913908005,"{""type"":""Point"",""coordinates"":[-70.03909510902086,1.476476896468842]}"
314,191.6999969482422,0.4178539514541626,0.011393946595489979,"{""type"":""Point"",""coordinates"":[-69.27428766832527,-10.547915904866477]}"
315,158.39999389648438,0.4576290547847748,0.021326716989278793,"{""type"":""Point"",""coordinates"":[-60.142988865925346,-12.39345384232991]}"
316,205.61170959472656,0.5591631531715393,0.023192083463072777,"{""type"":""Point"",""coordinates"":[-58.36068132733734,-5.000167926924183]}"
317,190.8000030517578,0.5937695503234863,0.02633429691195488,"{""type"":""Point"",""coordinates"":[-72.33297155057083,-3.4376455403515958]}"
318,180.89999389648438,0.5271821022033691,0.023609820753335953,"{""type"":""Point"",""coordinates"":[-49.777216203853214,-5.592140993998836]}"
319,182.6999969482422,0.5038658380508423,0.023166576400399208,"{""type"":""Point"",""coordinates"":[-52.42603012938494,-4.898736263853662]}"
320,194.39999389648438,0.605394184589386,0.026468584313988686,"{""type"":""Point"",""coordinates"":[-70.69455600270288,-3.797471415444843]}"
321,191.6999969482422,0.5677765011787415,0.025214798748493195,"{""type"":""Point"",""coordinates"":[-74.1682232468969,-1.182262055022826]}"
322,205.1999969482422,0.5655625462532043,0.023100867867469788,"{""type"":""Point"",""coordinates"":[-57.22913179369718,-3.676503297438712]}"
323,184.5,0.5145509243011475,0.022938674315810204,"{""type"":""Point"",""coordinates"":[-54.441001839328635,-4.9248797146821355]}"
324,190.3000030517578,0.46623021364212036,0.016975251957774162,"{""type"":""Point"",""coordinates"":[-61.38755035760285,-10.800821140666597]}"
325,231.67608642578125,0.6053957343101501,0.021969689056277275,"{""type"":""Point"",""coordinates"":[-50.65457603946236,1.8826610973091742]}"
326,203.36846923828125,0.5325338244438171,0.02053488977253437,"{""type"":""Point"",""coordinates"":[-72.41631648536263,-7.297465993038968]}"
327,199.01206970214844,0.5804646015167236,0.024944258853793144,"{""type"":""Point"",""coordinates"":[-70.32005465417133,2.1167663531830057]}"
328,196.1999969482422,0.6005237102508545,0.025518974289298058,"{""type"":""Point"",""coordinates"":[-71.31009292167855,1.3356084958283372]}"
329,177.3000030517578,0.5223589539527893,0.023655297234654427,"{""type"":""Point"",""coordinates"":[-60.40527650178768,1.2849977178866578]}"
330,191.6999969482422,0.5683445930480957,0.023743294179439545,"{""type"":""Point"",""coordinates"":[-71.22732563398716,-3.546906192301365]}"
331,182.6999969482422,0.5828846096992493,0.028018010780215263,"{""type"":""Point"",""coordinates"":[-69.46946745469599,2.067159358446145]}"
332,203.6990966796875,0.5537639856338501,0.022118499502539635,"{""type"":""Point"",""coordinates"":[-68.63418155495148,-4.669801097362307]}"
333,190.9625244140625,0.5816498398780823,0.02548300102353096,"{""type"":""Point"",""coordinates"":[-74.8270659208626,-3.753866625991371]}"
334,218.1532745361328,0.5039075016975403,0.016060305759310722,"{""type"":""Point"",""coordinates"":[-72.11978579566892,-7.772027485904844]}"
335,189.78968811035156,0.532924473285675,0.023227620869874954,"{""type"":""Point"",""coordinates"":[-56.318748849252096,-7.842821359420648]}"
336,151.1999969482422,0.42623963952064514,0.019082173705101013,"{""type"":""Point"",""coordinates"":[-61.66435575290954,-11.760522036259701]}"
337,208.0763397216797,0.5875195264816284,0.024950064718723297,"{""type"":""Point"",""coordinates"":[-52.454125447690764,2.678922887664495]}"
338,187.1999969482422,0.5158805251121521,0.022543255239725113,"{""type"":""Point"",""coordinates"":[-53.14645075132136,-3.3526682156813687]}"
339,178.1999969482422,0.48536035418510437,0.015526463277637959,"{""type"":""Point"",""coordinates"":[-74.5922706665442,-8.360581145349133]}"
340,198.0,0.5538609027862549,0.024423783645033836,"{""type"":""Point"",""coordinates"":[-55.26805678249492,-5.035906832508809]}"
341,198.0936737060547,0.5961361527442932,0.025847716256976128,"{""type"":""Point"",""coordinates"":[-49.015169149740146,-2.264325677833223]}"
342,196.83639526367188,0.5805220007896423,0.02479875087738037,"{""type"":""Point"",""coordinates"":[-61.26438636339178,-4.255504662818217]}"
343,192.029296875,0.565972089767456,0.023962782695889473,"{""type"":""Point"",""coordinates"":[-54.88493830266342,-1.4449809235489677]}"
344,155.6999969482422,0.45495447516441345,0.02089010365307331,"{""type"":""Point"",""coordinates"":[-58.2423904235405,-12.036841351718413]}"
345,213.88006591796875,0.5975983738899231,0.022551288828253746,"{""type"":""Point"",""coordinates"":[-49.27993304409595,-0.2807390406845881]}"
346,189.15675354003906,0.5125318169593811,0.0222560353577137,"{""type"":""Point"",""coordinates"":[-51.816042215261305,-6.653174316372092]}"
347,214.16603088378906,0.5848864316940308,0.022684473544359207,"{""type"":""Point"",""coordinates"":[-58.45504000025687,-4.4942185122526945]}"
348,202.24571228027344,0.5776969790458679,0.023393824696540833,"{""type"":""Point"",""coordinates"":[-51.235573495588824,0.35463504160900466]}"
349,162.89999389648438,0.526244044303894,0.023762160912156105,"{""type"":""Point"",""coordinates"":[-60.439052257967624,2.827081453166477]}"
350,211.6901397705078,0.5948781371116638,0.02483304962515831,"{""type"":""Point"",""coordinates"":[-53.30162480511669,5.068935973076141]}"
351,142.1999969482422,0.4317295253276825,0.022213678807020187,"{""type"":""Point"",""coordinates"":[-55.265270940645166,-12.696605854395543]}"
352,208.15187072753906,0.5895379185676575,0.025242792442440987,"{""type"":""Point"",""coordinates"":[-51.68852182964095,2.1417788961759623]}"
353,167.39999389648438,0.4474664032459259,0.018862396478652954,"{""type"":""Point"",""coordinates"":[-66.5621333145788,-10.068031387588345]}"
354,180.89999389648438,0.5912939310073853,0.02745152823626995,"{""type"":""Point"",""coordinates"":[-67.7704860848332,2.3734390542669965]}"
355,215.8991241455078,0.5825497508049011,0.02311120368540287,"{""type"":""Point"",""coordinates"":[-61.68288636048632,-6.6135544466791965]}"
356,203.39999389648438,0.4692523777484894,0.012279254384338856,"{""type"":""Point"",""coordinates"":[-72.47087372701667,-10.5521331082306]}"
357,214.55776977539062,0.5889991521835327,0.02273614890873432,"{""type"":""Point"",""coordinates"":[-62.82093210384193,-3.3247050833336846]}"
358,182.7388458251953,0.5498908162117004,0.019948266446590424,"{""type"":""Point"",""coordinates"":[-56.30562338941153,5.796918749939054]}"
359,194.02459716796875,0.5659580230712891,0.023800581693649292,"{""type"":""Point"",""coordinates"":[-58.10546583741434,-0.2650058591476473]}"
360,150.473388671875,0.4282178580760956,0.01903846301138401,"{""type"":""Point"",""coordinates"":[-67.54297165447035,-11.017349082975954]}"
361,187.26780700683594,0.5706751346588135,0.02712245099246502,"{""type"":""Point"",""coordinates"":[-66.4564623151639,5.404098005079073]}"
362,192.9145050048828,0.5072870850563049,0.021136783063411713,"{""type"":""Point"",""coordinates"":[-51.21847934361829,-6.664316891132415]}"
363,188.507568359375,0.5423979163169861,0.02310466766357422,"{""type"":""Point"",""coordinates"":[-55.57216385814074,-3.801289317676259]}"
364,187.5687255859375,0.5422795414924622,0.02409091778099537,"{""type"":""Point"",""coordinates"":[-47.38648774319116,-2.434443792982959]}"
365,183.8721466064453,0.4646006226539612,0.01838935725390911,"{""type"":""Point"",""coordinates"":[-57.60321332085219,-10.542924384011291]}"
366,181.8000030517578,0.5620189309120178,0.02679593116044998,"{""type"":""Point"",""coordinates"":[-76.54910846170006,-1.9297897989420463]}"
367,195.3000030517578,0.580548107624054,0.025739941745996475,"{""type"":""Point"",""coordinates"":[-50.17302167355164,-3.4341697511547533]}"
368,186.3000030517578,0.56285560131073,0.024542704224586487,"{""type"":""Point"",""coordinates"":[-72.33125654992078,-4.050640275445293]}"
369,160.1999969482422,0.5485152006149292,0.02317407727241516,"{""type"":""Point"",""coordinates"":[-59.51385912707464,3.7875400621736057]}"
370,156.3648223876953,0.4701640009880066,0.01791255734860897,"{""type"":""Point"",""coordinates"":[-65.15628982740398,-12.337379024198887]}"
371,188.60305786132812,0.5179461240768433,0.022932525724172592,"{""type"":""Point"",""coordinates"":[-51.493130026614125,-5.924683164985657]}"
372,209.08567810058594,0.5406060814857483,0.02072153054177761,"{""type"":""Point"",""coordinates"":[-59.648514106510596,-6.52078532475419]}"
373,206.94566345214844,0.568992555141449,0.02303362265229225,"{""type"":""Point"",""coordinates"":[-55.99898886709472,-0.2030628181343043]}"
374,193.1072998046875,0.5793978571891785,0.025652164593338966,"{""type"":""Point"",""coordinates"":[-75.38379058913935,0.7317660725856541]}"
375,205.1999969482422,0.5496619343757629,0.02281174622476101,"{""type"":""Point"",""coordinates"":[-73.69796126278975,1.3123486996374454]}"
376,211.5438690185547,0.5771574974060059,0.023025212809443474,"{""type"":""Point"",""coordinates"":[-61.18065392043224,-5.9904047394817574]}"
377,206.2012481689453,0.585564136505127,0.023900246247649193,"{""type"":""Point"",""coordinates"":[-60.934344754589425,-3.924363087010099]}"
378,185.39999389648438,0.5204951167106628,0.024075711145997047,"{""type"":""Point"",""coordinates"":[-58.34621847534956,-8.681285499270924]}"
379,206.3848419189453,0.5859984159469604,0.023094218224287033,"{""type"":""Point"",""coordinates"":[-59.62875652152052,-3.4361468494290954]}"
380,178.1999969482422,0.5221812725067139,0.02323738858103752,"{""type"":""Point"",""coordinates"":[-48.982823666728336,-5.21108787279021]}"
381,211.40280151367188,0.5544540882110596,0.022085139527916908,"{""type"":""Point"",""coordinates"":[-55.89820831847447,-0.11897742624998507]}"
382,184.06317138671875,0.6092512607574463,0.028129542246460915,"{""type"":""Point"",""coordinates"":[-67.83186111760683,2.6832819705771698]}"
383,135.0,0.4347928762435913,0.022601669654250145,"{""type"":""Point"",""coordinates"":[-54.47096832331874,-13.804321716688031]}"
384,162.0,0.47647276520729065,0.02243073470890522,"{""type"":""Point"",""coordinates"":[-57.46512312219765,2.7601764485983415]}"
385,181.8000030517578,0.5553181171417236,0.024809690192341805,"{""type"":""Point"",""coordinates"":[-69.01766937389738,-0.3673639429989126]}"
386,198.7781219482422,0.5361777544021606,0.021629607304930687,"{""type"":""Point"",""coordinates"":[-64.09143808149389,-5.449046205795548]}"
387,193.37937927246094,0.5680370330810547,0.02582981437444687,"{""type"":""Point"",""coordinates"":[-63.34097536682285,3.5192381769330874]}"
388,190.8000030517578,0.5643518567085266,0.02344120852649212,"{""type"":""Point"",""coordinates"":[-71.02657265846932,-3.151700487137107]}"
389,200.42169189453125,0.5378522872924805,0.021176954731345177,"{""type"":""Point"",""coordinates"":[-62.98475515698082,-4.793656766603839]}"
390,197.21775817871094,0.5492665767669678,0.022265752777457237,"{""type"":""Point"",""coordinates"":[-55.61496102973862,3.953846984453638]}"
391,155.6999969482422,0.4650895297527313,0.021743331104516983,"{""type"":""Point"",""coordinates"":[-57.2341165356435,-13.087839094297552]}"
392,198.86495971679688,0.5946165323257446,0.025288233533501625,"{""type"":""Point"",""coordinates"":[-67.89773732051037,-3.259886201037466]}"
393,199.13250732421875,0.5612145066261292,0.02227356657385826,"{""type"":""Point"",""coordinates"":[-63.18283880571488,-5.225734400192526]}"
394,180.89999389648438,0.5122292041778564,0.024007683619856834,"{""type"":""Point"",""coordinates"":[-51.03178865617341,-5.5475910161770745]}"
395,196.1999969482422,0.5751179456710815,0.024675745517015457,"{""type"":""Point"",""coordinates"":[-72.01339097434708,2.080739038544482]}"
396,193.86984252929688,0.5680769681930542,0.025444475933909416,"{""type"":""Point"",""coordinates"":[-64.2016865442474,3.461550875438987]}"
397,183.60000610351562,0.516802966594696,0.023094961419701576,"{""type"":""Point"",""coordinates"":[-53.06328777753634,-3.4627743847388235]}"
398,197.4736328125,0.538569450378418,0.022097673267126083,"{""type"":""Point"",""coordinates"":[-74.53904274545151,2.1629057483299583]}"
399,181.8000030517578,0.5557525157928467,0.02492353320121765,"{""type"":""Point"",""coordinates"":[-68.33360413027586,0.11412766068598026]}"
400,191.97589111328125,0.5116350054740906,0.017091095447540283,"{""type"":""Point"",""coordinates"":[-75.41463876689409,-6.586892288452602]}"
401,197.70106506347656,0.5759228467941284,0.023938599973917007,"{""type"":""Point"",""coordinates"":[-69.19607139603832,-3.556477324739232]}"
402,146.6999969482422,0.4603823125362396,0.02256201021373272,"{""type"":""Point"",""coordinates"":[-56.441900305588916,-13.388859792722894]}"
403,190.2069091796875,0.49623245000839233,0.019105518236756325,"{""type"":""Point"",""coordinates"":[-73.85518817032079,-7.607260175516381]}"
404,189.0,0.5769637227058411,0.025469066575169563,"{""type"":""Point"",""coordinates"":[-65.11135249336112,-1.7523871369524553]}"
405,144.89999389648438,0.4773075580596924,0.021908095106482506,"{""type"":""Point"",""coordinates"":[-64.39892914952294,-14.949071473188736]}"
406,213.71920776367188,0.5573053956031799,0.020781049504876137,"{""type"":""Point"",""coordinates"":[-58.366844353856706,-3.6463197442360666]}"
407,181.8000030517578,0.508790910243988,0.022998105734586716,"{""type"":""Point"",""coordinates"":[-52.78740697479561,-8.27465700553938]}"
408,175.1298065185547,0.53740394115448,0.02306467853486538,"{""type"":""Point"",""coordinates"":[-74.02928864307873,-5.420495561195456]}"
409,139.796630859375,0.4432506859302521,0.01803814060986042,"{""type"":""Point"",""coordinates"":[-63.817505771085834,-14.388384284310602]}"
410,141.3000030517578,0.43779656291007996,0.022304175421595573,"{""type"":""Point"",""coordinates"":[-50.41710657234954,-9.886216711173697]}"
411,197.05372619628906,0.556302547454834,0.02168232761323452,"{""type"":""Point"",""coordinates"":[-55.427743548508325,4.186294569894451]}"
