"","id","plot","lat","lon","age","agc_mgha"
"711","LIT_711",2977,20.089444,-89.495833,8,5.8292117399
"712","LIT_712",3009,20.089444,-89.495833,10,28.7702700068
"713","LIT_713",3189,20.089444,-89.495833,50,60.883755914
"714","LIT_714",3023,20.089444,-89.495833,10,24.6068876564
"715","LIT_715",3205,20.089444,-89.495833,60,79.823658464
"716","LIT_716",3077,20.089444,-89.495833,18,22.2292704047
"717","LIT_717",3206,20.089444,-89.495833,60,63.646414739
"718","LIT_718",3081,20.089444,-89.495833,20,14.955672553
"719","LIT_719",3084,20.089444,-89.495833,20,22.4087425884
"720","LIT_720",2985,20.089444,-89.495833,8,15.6661304656
"721","LIT_721",2960,20.089444,-89.495833,7,1.60588241747
"722","LIT_722",2949,20.089444,-89.495833,6,3.57142872346
"723","LIT_723",3068,20.089444,-89.495833,16,39.1984930629
"724","LIT_724",3066,20.089444,-89.495833,16,29.5724388032
"725","LIT_725",2978,20.089444,-89.495833,8,17.8160561891
"726","LIT_726",3100,20.089444,-89.495833,20,43.4957006048
"727","LIT_727",3011,20.089444,-89.495833,10,24.5657141148
"728","LIT_728",2983,20.089444,-89.495833,8,3.50365383892
"729","LIT_729",3156,20.089444,-89.495833,40,54.401333131
"730","LIT_730",3109,20.089444,-89.495833,20,32.4035692962
"731","LIT_731",3111,20.089444,-89.495833,20,24.026456823
"732","LIT_732",2986,20.089444,-89.495833,8,5.9531605911
"733","LIT_733",3079,20.089444,-89.495833,18,40.0423096074
"734","LIT_734",2940,20.089444,-89.495833,5,2.02406718146
"735","LIT_735",3058,20.089444,-89.495833,15,15.6624644233
"736","LIT_736",3170,20.089444,-89.495833,40,38.2757994405
"737","LIT_737",3169,20.089444,-89.495833,40,14.8815117794
"738","LIT_738",2964,20.089444,-89.495833,7,8.1773768834
"739","LIT_739",3133,20.089444,-89.495833,30,68.252096079
"740","LIT_740",3103,20.089444,-89.495833,20,42.013807318
"741","LIT_741",3071,20.089444,-89.495833,16,30.5837108487
"742","LIT_742",2955,20.089444,-89.495833,6,3.19798047096
"743","LIT_743",2957,20.089444,-89.495833,6,2.3872988898
"744","LIT_744",3078,20.089444,-89.495833,18,17.1501285769
"745","LIT_745",2958,20.089444,-89.495833,6,1.30772363182
"746","LIT_746",2941,20.089444,-89.495833,5,0.33439432207
"747","LIT_747",3192,20.089444,-89.495833,50,20.7504124625
"748","LIT_748",2959,20.089444,-89.495833,6,0.45034770717
"749","LIT_749",3019,20.089444,-89.495833,10,12.7188970382
"750","LIT_750",3055,20.089444,-89.495833,15,37.8100690897
"751","LIT_751",3018,20.089444,-89.495833,10,8.4731760505
"752","LIT_752",3143,20.089444,-89.495833,30,38.845840656
"753","LIT_753",3134,20.089444,-89.495833,30,48.374868863
"754","LIT_754",2945,20.089444,-89.495833,6,1.60261670519
"755","LIT_755",3062,20.089444,-89.495833,15,24.17007759
"756","LIT_756",2984,20.089444,-89.495833,8,3.08164893749
"757","LIT_757",3025,20.089444,-89.495833,10,10.5004786095
"758","LIT_758",3185,20.089444,-89.495833,50,83.758832446
"759","LIT_759",2947,20.089444,-89.495833,6,3.50866292972
"760","LIT_760",3073,20.089444,-89.495833,17,19.2999990707
"761","LIT_761",2939,20.089444,-89.495833,4,9.8742661571
"762","LIT_762",3065,20.089444,-89.495833,16,41.982301385
"763","LIT_763",3017,20.089444,-89.495833,10,4.9569676919
"764","LIT_764",3021,20.089444,-89.495833,10,27.0291188497
"765","LIT_765",3043,20.089444,-89.495833,13,15.6691835574
"766","LIT_766",3172,20.089444,-89.495833,40,51.319077831
"767","LIT_767",3010,20.089444,-89.495833,10,7.8867355903
"768","LIT_768",3070,20.089444,-89.495833,16,23.4532619545
"769","LIT_769",3200,20.089444,-89.495833,60,57.58029408
"770","LIT_770",3203,20.089444,-89.495833,60,53.881415418
"771","LIT_771",3108,20.089444,-89.495833,20,41.6705618859
"772","LIT_772",3075,20.089444,-89.495833,18,24.2564482257
"773","LIT_773",3183,20.089444,-89.495833,50,37.3501414952
"774","LIT_774",3064,20.089444,-89.495833,16,38.9184271411
"775","LIT_775",3057,20.089444,-89.495833,15,5.7292276435
"776","LIT_776",3179,20.089444,-89.495833,50,54.767037781
"777","LIT_777",3181,20.089444,-89.495833,50,48.704675242
"778","LIT_778",3099,20.089444,-89.495833,20,17.0031595252
"779","LIT_779",3140,20.089444,-89.495833,30,37.8940085658
"780","LIT_780",2944,20.089444,-89.495833,6,3.71314970534
"781","LIT_781",3012,20.089444,-89.495833,10,17.9101162504
"782","LIT_782",3013,20.089444,-89.495833,10,20.3875600169
"783","LIT_783",3052,20.089444,-89.495833,15,23.0093284647
"784","LIT_784",3074,20.089444,-89.495833,17,63.65065851
"785","LIT_785",3184,20.089444,-89.495833,50,53.34881499
"786","LIT_786",2946,20.089444,-89.495833,6,5.8063279052
"787","LIT_787",2954,20.089444,-89.495833,6,9.4857725701
"788","LIT_788",2938,20.089444,-89.495833,4,6.3778879163
"789","LIT_789",3098,20.089444,-89.495833,20,81.043953351
"790","LIT_790",2974,20.089444,-89.495833,8,14.2763604312
"791","LIT_791",3054,20.089444,-89.495833,15,23.4647987484
"792","LIT_792",3141,20.089444,-89.495833,30,29.1298594304
"793","LIT_793",3049,20.089444,-89.495833,14,10.5422324977
"794","LIT_794",3061,20.089444,-89.495833,15,19.6671172598
"795","LIT_795",2981,20.089444,-89.495833,8,5.9934501943
"796","LIT_796",3102,20.089444,-89.495833,20,38.1719672332
"797","LIT_797",3191,20.089444,-89.495833,50,42.3796052724
"798","LIT_798",3026,20.089444,-89.495833,10,14.7762894531
"799","LIT_799",2956,20.089444,-89.495833,6,3.56744550448
"800","LIT_800",3182,20.089444,-89.495833,50,104.352397425
"801","LIT_801",3063,20.089444,-89.495833,16,21.5530342496
"802","LIT_802",3095,20.089444,-89.495833,20,44.4003611638
"803","LIT_803",2968,20.089444,-89.495833,7,12.0479037989
"804","LIT_804",2975,20.089444,-89.495833,8,22.9045576909
"805","LIT_805",2976,20.089444,-89.495833,8,8.7558711946
"806","LIT_806",3044,20.089444,-89.495833,13,23.9548926631
"807","LIT_807",3173,20.089444,-89.495833,40,27.5932477754
"808","LIT_808",3136,20.089444,-89.495833,30,25.50090562
"809","LIT_809",3137,20.089444,-89.495833,30,33.1847775449
"810","LIT_810",2953,20.089444,-89.495833,6,0.86550466677
"811","LIT_811",3076,20.089444,-89.495833,18,13.8460201968
"812","LIT_812",3178,20.089444,-89.495833,50,35.8168891793
"813","LIT_813",3072,20.089444,-89.495833,17,44.5710701552
"814","LIT_814",2937,20.089444,-89.495833,3,0.13747892544
"815","LIT_815",3142,20.089444,-89.495833,30,50.407998858
"816","LIT_816",2979,20.089444,-89.495833,8,2.45788295353
"817","LIT_817",3015,20.089444,-89.495833,10,11.9336434948
"818","LIT_818",3016,20.089444,-89.495833,10,4.42094062409
"819","LIT_819",3138,20.089444,-89.495833,30,28.9565015942
"820","LIT_820",3177,20.089444,-89.495833,50,50.611845566
"821","LIT_821",3104,20.089444,-89.495833,20,37.6122211703
"822","LIT_822",3101,20.089444,-89.495833,20,39.1578232062
"823","LIT_823",3051,20.089444,-89.495833,15,10.6602402716
"824","LIT_824",3053,20.089444,-89.495833,15,28.6934138913
"825","LIT_825",3190,20.089444,-89.495833,50,29.7871743255
"826","LIT_826",3014,20.089444,-89.495833,10,11.6947243763
"827","LIT_827",3097,20.089444,-89.495833,20,27.6109625689
"828","LIT_828",3175,20.089444,-89.495833,50,58.435586356
"829","LIT_829",3090,20.089444,-89.495833,20,39.2300296634
"830","LIT_830",3091,20.089444,-89.495833,20,41.9489951076
"831","LIT_831",3135,20.089444,-89.495833,30,31.8473863033
"832","LIT_832",2967,20.089444,-89.495833,7,15.2079493582
"833","LIT_833",3176,20.089444,-89.495833,50,25.568483489
"834","LIT_834",3201,20.089444,-89.495833,60,74.327273638
"835","LIT_835",2952,20.089444,-89.495833,6,3.47705126505
"836","LIT_836",2980,20.089444,-89.495833,8,6.1551497792
"837","LIT_837",3096,20.089444,-89.495833,20,33.441666822
"838","LIT_838",3042,20.089444,-89.495833,13,29.8657137601
"839","LIT_839",3171,20.089444,-89.495833,40,80.077582685
"840","LIT_840",3094,20.089444,-89.495833,20,49.578549579
"841","LIT_841",3174,20.089444,-89.495833,45,39.3664961797
"842","LIT_842",3048,20.089444,-89.495833,14,41.4720953807
"843","LIT_843",3050,20.089444,-89.495833,14,21.5964310792
"844","LIT_844",2973,20.089444,-89.495833,8,5.6870870299
"845","LIT_845",3046,20.089444,-89.495833,14,43.7491395931
"846","LIT_846",3045,20.089444,-89.495833,13,17.8046463469
"847","LIT_847",3180,20.089444,-89.495833,50,50.939822141
"848","LIT_848",3093,20.089444,-89.495833,20,51.9646147
"849","LIT_849",2966,20.089444,-89.495833,7,6.2269049565
"850","LIT_850",3139,20.089444,-89.495833,30,76.612230103
"851","LIT_851",3047,20.089444,-89.495833,14,17.9963502242
"852","LIT_852",2972,20.089444,-89.495833,8,12.0981729356
"853","LIT_853",2970,20.089444,-89.495833,7,2.9859314132
"854","LIT_854",2965,20.089444,-89.495833,7,5.6629269525
"855","LIT_855",2971,20.089444,-89.495833,8,6.3950658006
"856","LIT_856",2969,20.089444,-89.495833,7,3.2548637729
"857","LIT_857",3092,20.089444,-89.495833,20,32.7243840065
"858","LIT_858",3221,-14.416667,-39.083333,24,77.595568004
"859","LIT_859",3223,-14.416667,-39.083333,24,41.1247458569
"860","LIT_860",3234,-14.416667,-39.083333,40,60.951580721
"862","LIT_862",3212,-14.416667,-39.083333,10,14.1055984332
"863","LIT_863",3213,-14.416667,-39.083333,10,25.1804129772
"865","LIT_865",3236,-14.416667,-39.083333,40,94.618611321
"866","LIT_866",3219,-14.416667,-39.083333,11,21.9600309047
"867","LIT_867",3211,-14.416667,-39.083333,10,12.3915029107
"869","LIT_869",3228,-14.416667,-39.083333,25,49.880004618
"870","LIT_870",3216,-14.416667,-39.083333,11,19.7809927373
"871","LIT_871",3215,-14.416667,-39.083333,11,27.0355528301
"872","LIT_872",3235,-14.416667,-39.083333,40,74.486084617
"873","LIT_873",3233,-14.416667,-39.083333,40,98.498164187
"874","LIT_874",3231,-14.416667,-39.083333,40,56.950277128
"875","LIT_875",3217,-14.416667,-39.083333,11,24.4608382349
"876","LIT_876",3222,-14.416667,-39.083333,24,34.5204458887
"877","LIT_877",3218,-14.416667,-39.083333,11,28.4185982314
"878","LIT_878",3224,-14.416667,-39.083333,24,42.7517253472
"879","LIT_879",3232,-14.416667,-39.083333,40,87.197283732
"880","LIT_880",3220,-14.416667,-39.083333,24,49.953485405
"881","LIT_881",3214,-14.416667,-39.083333,10,18.5886853727
"882","LIT_882",3227,-14.416667,-39.083333,25,64.203546394
"883","LIT_883",3225,-14.416667,-39.083333,25,56.840437423
"884","LIT_884",3237,-14.416667,-39.083333,40,76.454095924
"885","LIT_885",3229,-14.416667,-39.083333,40,34.8006955711
"886","LIT_886",3226,-14.416667,-39.083333,25,35.4567561114
"887","LIT_887",3230,-14.416667,-39.083333,40,89.530583692
"888","LIT_888",3246,-14.841667,-43.975,14,9.8825813642
"889","LIT_889",3249,-14.841667,-43.975,34,53.686380176
"890","LIT_890",3255,-14.841667,-43.975,58,93.515181887
"891","LIT_891",3254,-14.841667,-43.975,58,63.797762165
"892","LIT_892",3245,-14.841667,-43.975,14,6.0987787406
"893","LIT_893",3258,-14.841667,-43.975,58,98.134252587
"894","LIT_894",3241,-14.841667,-43.975,14,16.5702188231
"895","LIT_895",3242,-14.841667,-43.975,14,12.0960728534
"896","LIT_896",3248,-14.841667,-43.975,34,49.866741829
"897","LIT_897",3243,-14.841667,-43.975,14,25.4279701787
"898","LIT_898",3257,-14.841667,-43.975,58,87.862860179
"899","LIT_899",3253,-14.841667,-43.975,58,79.875469149
"900","LIT_900",3250,-14.841667,-43.975,34,30.1948506758
"901","LIT_901",3256,-14.841667,-43.975,58,97.192980767
"902","LIT_902",3247,-14.841667,-43.975,34,43.8876242377
"903","LIT_903",3252,-14.841667,-43.975,34,61.363091336
"904","LIT_904",3244,-14.841667,-43.975,14,5.4643731542
"905","LIT_905",3251,-14.841667,-43.975,34,40.0159490323
"907","LIT_907",3259,0.616667,30.425,4,25.1967
"908","LIT_908",3260,0.616667,30.425,6,0
"909","LIT_909",3262,26,91.083333,5,10.951
"910","LIT_910",3263,26,91.083333,10,27.025
"911","LIT_911",3264,26,91.083333,15,48.739
"912","LIT_912",3265,26,91.083333,20,69.372
"913","LIT_913",3261,26,91.083333,1,2.35
"914","LIT_914",1188,1.933333,-67.05,1,0.2585
"915","LIT_915",1188,1.933333,-67.05,3,8.0605
"917","LIT_917",1188,1.933333,-67.05,4,13.5736
"922","LIT_922",1188,1.933333,-67.05,5,18.8141
"924","LIT_924",1188,1.933333,-67.05,2,4.5308
"930","LIT_930",3276,-3,-47.5,2.5,0.2726
"944","LIT_944",3270,-3,-47.5,1,0.00235
"945","LIT_945",3273,-3,-47.5,4,4.841
"948","LIT_948",3274,-3,-47.5,7.5,13.63
"959","LIT_959",3277,-3,-47.5,2.5,6.392
"963","LIT_963",3271,-3,-47.5,3.5,2.021
"965","LIT_965",3272,-3,-47.5,3.5,6.204
"967","LIT_967",3268,-3,-47.5,8,28.576
"969","LIT_969",3267,-3,-47.5,4.5,24.064
"972","LIT_972",3278,-3,-47.5,8,0.0752
"974","LIT_974",3269,-3,-47.5,8,40.937
"975","LIT_975",3275,-3,-47.5,8,13.536
"979","LIT_979",3266,-3,-47.5,3.5,11.421
"980","LIT_980",9006,16.33,-90.67,8,58.846219716
"981","LIT_981",9001,16.33,-90.67,6,39.4769543201
"982","LIT_982",9002,16.33,-90.67,7,84.356982411
"983","LIT_983",9008,16.33,-90.67,10,46.9271211044
"984","LIT_984",9012,16.33,-90.67,10,30.9273441107
"985","LIT_985",9003,16.33,-90.67,8,41.9538625263
"986","LIT_986",9048,16.33,-90.67,20,217.24493361
"987","LIT_987",9034,16.33,-90.67,15,92.648348996
"988","LIT_988",9007,16.33,-90.67,8,95.238568252
"989","LIT_989",9011,16.33,-90.67,10,62.590292732
"990","LIT_990",9032,16.33,-90.67,15,113.706354768
"991","LIT_991",9047,16.33,-90.67,20,86.290130105
"992","LIT_992",8985,16.33,-90.67,3,220.185211498
"993","LIT_993",9035,16.33,-90.67,15,138.299792472
"994","LIT_994",9005,16.33,-90.67,8,71.135341347
"995","LIT_995",9018,16.33,-90.67,12,50.658085905
"996","LIT_996",9013,16.33,-90.67,10,46.1698625987
"997","LIT_997",8988,16.33,-90.67,4,268.946346665
"998","LIT_998",9017,16.33,-90.67,12,43.9745400076
"999","LIT_999",9004,16.33,-90.67,8,67.719407949
"1000","LIT_1000",9052,16.33,-90.67,30,32.1103832492
"1001","LIT_1001",9009,16.33,-90.67,10,43.9347660978
"1002","LIT_1002",9041,16.33,-90.67,19,112.279606224
"1003","LIT_1003",9030,16.33,-90.67,15,246.015095357
"1004","LIT_1004",9046,16.33,-90.67,20,71.875048215
"1005","LIT_1005",8982,16.33,-90.67,3,63.559492845
"1006","LIT_1006",9000,16.33,-90.67,6,41.1949357932
"1007","LIT_1007",9033,16.33,-90.67,15,75.282591972
"1008","LIT_1008",9051,16.33,-90.67,30,137.002013291
"1009","LIT_1009",9029,16.33,-90.67,15,65.334960333
"1010","LIT_1010",8996,16.33,-90.67,5,140.884699835
"1011","LIT_1011",8984,16.33,-90.67,3,119.381661967
"1012","LIT_1012",9014,16.33,-90.67,10,121.841908363
"1013","LIT_1013",9036,16.33,-90.67,15,16.2897255914
"1014","LIT_1014",9045,16.33,-90.67,20,100.774656375
"1015","LIT_1015",9042,16.33,-90.67,20,83.329824342
"1016","LIT_1016",9040,16.33,-90.67,17,139.667001933
"1017","LIT_1017",8986,16.33,-90.67,3,37.0497123487
"1018","LIT_1018",8992,16.33,-90.67,5,13.4833612737
"1019","LIT_1019",9010,16.33,-90.67,10,90.925143816
"1020","LIT_1020",8999,16.33,-90.67,6,57.535358649
"1021","LIT_1021",8989,16.33,-90.67,4,6.6884030137
"1022","LIT_1022",8994,16.33,-90.67,5,65.196687978
"1023","LIT_1023",9061,16.33,-90.67,40,98.709200861
"1024","LIT_1024",8987,16.33,-90.67,4,69.92368412
"1025","LIT_1025",9053,16.33,-90.67,30,94.672520603
"1026","LIT_1026",8979,16.33,-90.67,2,16.3621096475
"1027","LIT_1027",9044,16.33,-90.67,20,83.09585336
"1028","LIT_1028",9037,16.33,-90.67,15,122.36940069
"1029","LIT_1029",9043,16.33,-90.67,20,456.277257767
"1030","LIT_1030",9039,16.33,-90.67,17,240.372997982
"1031","LIT_1031",9016,16.33,-90.67,12,130.732358051
"1032","LIT_1032",8998,16.33,-90.67,6,30.96937724
"1033","LIT_1033",9031,16.33,-90.67,15,63.604546904
"1034","LIT_1034",9050,16.33,-90.67,20,44.2043686634
"1035","LIT_1035",9025,16.33,-90.67,15,66.190275028
"1036","LIT_1036",9055,16.33,-90.67,30,160.480953061
"1037","LIT_1037",8995,16.33,-90.67,5,141.548165935
"1038","LIT_1038",8980,16.33,-90.67,3,41.5300221428
"1039","LIT_1039",8997,16.33,-90.67,5,103.172434413
"1040","LIT_1040",9024,16.33,-90.67,15,65.352088261
"1041","LIT_1041",9056,16.33,-90.67,30,237.042550111
"1042","LIT_1042",9015,16.33,-90.67,10,48.286190626
"1043","LIT_1043",8993,16.33,-90.67,5,125.935629936
"1044","LIT_1044",9060,16.33,-90.67,40,263.16756295
"1045","LIT_1045",8983,16.33,-90.67,3,61.495658831
"1046","LIT_1046",8981,16.33,-90.67,3,30.8203628517
"1047","LIT_1047",9063,16.33,-90.67,50,217.962566552
"1048","LIT_1048",9038,16.33,-90.67,16,171.958451244
"1049","LIT_1049",9020,16.33,-90.67,12,106.22370078
"1050","LIT_1050",8991,16.33,-90.67,4,114.622046838
"1051","LIT_1051",9019,16.33,-90.67,12,56.41794554
"1052","LIT_1052",9026,16.33,-90.67,15,95.950940531
"1053","LIT_1053",9059,16.33,-90.67,40,59.613237673
"1054","LIT_1054",9057,16.33,-90.67,40,150.810955357
"1055","LIT_1055",8990,16.33,-90.67,4,38.0705425445
"1056","LIT_1056",9028,16.33,-90.67,15,70.92682815
"1057","LIT_1057",9027,16.33,-90.67,15,87.615000086
"1058","LIT_1058",9058,16.33,-90.67,40,229.049473961
"1059","LIT_1059",9023,16.33,-90.67,12,111.761801208
"1060","LIT_1060",9054,16.33,-90.67,30,52.191879769
"1061","LIT_1061",9062,16.33,-90.67,50,28.1571162365
"1062","LIT_1062",9021,16.33,-90.67,12,84.245007637
"1063","LIT_1063",9049,16.33,-90.67,20,121.656227014
"1064","LIT_1064",9022,16.33,-90.67,12,75.105700328
"1065","LIT_1065",9072,-22.32,-47.57,29,57.606695249
"1066","LIT_1066",9071,-22.32,-47.57,29,131.161347778
"1067","LIT_1067",9068,-22.32,-47.57,18,27.7343004295
"1068","LIT_1068",9067,-22.32,-47.57,18,28.0719232563
"1069","LIT_1069",9073,-22.32,-47.57,45,45.3828627985
"1070","LIT_1070",9065,-22.32,-47.57,11,40.2042044585
"1071","LIT_1071",9069,-22.32,-47.57,29,106.980051617
"1072","LIT_1072",9066,-22.32,-47.57,11,72.123208027
"1073","LIT_1073",9070,-22.32,-47.57,29,51.426532051
"1074","LIT_1074",9064,-22.32,-47.57,11,22.9534791308
"1075","LIT_1075",9075,-19.35,-43.62,18,61.956148334
"1076","LIT_1076",9074,-19.35,-43.62,10,42.0978249081
"1077","LIT_1077",9080,-19.35,-43.62,50,105.579853467
"1078","LIT_1078",9082,-19.35,-43.62,8,12.3267774576
"1079","LIT_1079",9081,-19.35,-43.62,8,33.9135741337
"1080","LIT_1080",9079,-19.35,-43.62,50,62.380680534
"1081","LIT_1081",9078,-19.35,-43.62,50,120.507257447
"1082","LIT_1082",9076,-19.35,-43.62,18,46.7564029903
"1083","LIT_1083",9077,-19.35,-43.62,18,62.141662551
"1084","LIT_1084",9121,17.27,-91.66,9,38.5604990124
"1085","LIT_1085",9084,17.27,-91.66,12,87.685879517
"1086","LIT_1086",9089,17.27,-91.66,15,3.85753306755
"1087","LIT_1087",9119,17.27,-91.66,8,4.9384736525
"1088","LIT_1088",9105,17.27,-91.66,25,21.7290061318
"1089","LIT_1089",9092,17.27,-91.66,15,2.75476760537
"1090","LIT_1090",9108,17.27,-91.66,25,0
"1091","LIT_1091",9120,17.27,-91.66,8,4.2144698135
"1092","LIT_1092",9101,17.27,-91.66,23,107.394527462
"1093","LIT_1093",9100,17.27,-91.66,20,7.1606409657
"1094","LIT_1094",9111,17.27,-91.66,3,12.8293106837
"1095","LIT_1095",9106,17.27,-91.66,25,4.3168084971
"1096","LIT_1096",9095,17.27,-91.66,20,72.218502172
"1097","LIT_1097",9116,17.27,-91.66,4,30.7246837955
"1098","LIT_1098",9102,17.27,-91.66,25,74.961706193
"1099","LIT_1099",9109,17.27,-91.66,28,5.5983104924
"1100","LIT_1100",9099,17.27,-91.66,20,12.7819621693
"1101","LIT_1101",9118,17.27,-91.66,52,33.2211310203
"1102","LIT_1102",9115,17.27,-91.66,30,90.2466646
"1103","LIT_1103",9110,17.27,-91.66,3,127.619437131
"1104","LIT_1104",9083,17.27,-91.66,10,93.355259217
"1105","LIT_1105",9103,17.27,-91.66,25,33.6113113198
"1106","LIT_1106",9096,17.27,-91.66,20,22.3716592641
"1107","LIT_1107",9088,17.27,-91.66,14,15.9393147602
"1108","LIT_1108",9114,17.27,-91.66,3,11.8200945357
"1109","LIT_1109",9104,17.27,-91.66,25,92.889888952
"1110","LIT_1110",9093,17.27,-91.66,2,24.7906528201
"1111","LIT_1111",9098,17.27,-91.66,20,141.109393158
"1112","LIT_1112",9113,17.27,-91.66,3,10.5216203657
"1113","LIT_1113",9087,17.27,-91.66,12,18.9709705981
"1114","LIT_1114",9107,17.27,-91.66,25,13.0170116415
"1115","LIT_1115",9091,17.27,-91.66,15,10.0473367951
"1116","LIT_1116",9097,17.27,-91.66,20,12.7183240847
"1117","LIT_1117",9090,17.27,-91.66,15,25.2280489624
"1118","LIT_1118",9112,17.27,-91.66,3,24.3461269987
"1119","LIT_1119",9086,17.27,-91.66,12,120.533112805
"1120","LIT_1120",9094,17.27,-91.66,2,53.652459806
"1121","LIT_1121",9117,17.27,-91.66,5,4.73672204
"1122","LIT_1122",9085,17.27,-91.66,12,33.8381190271
"1123","LIT_1123",8878,-14.98,-43.9,15,19.4402086294
"1124","LIT_1124",8880,-14.98,-43.9,20,19.9576963296
"1125","LIT_1125",8883,-14.98,-43.9,27,39.1098137778
"1126","LIT_1126",8881,-14.98,-43.9,20,27.556696477
"1127","LIT_1127",8882,-14.98,-43.9,27,23.5771601679
"1128","LIT_1128",8879,-14.98,-43.9,15,15.3160298767
"1129","LIT_1129",8884,-14.98,-43.9,59,77.775249098
"1130","LIT_1130",8885,-14.98,-43.9,59,48.004755613
"1131","LIT_1131",8886,-14.98,-43.9,59,60.879103572
"1132","LIT_1132",8898,17.75,-96.65,6,19.5638151326
"1133","LIT_1133",8889,17.75,-96.65,5,0.63472658089
"1134","LIT_1134",8906,17.75,-96.65,12,18.5990721001
"1135","LIT_1135",8902,17.75,-96.65,12,20.4482379898
"1136","LIT_1136",8895,17.75,-96.65,5,32.2455029147
"1137","LIT_1137",8899,17.75,-96.65,7,17.0084868201
"1138","LIT_1138",8896,17.75,-96.65,6,35.7870880679
"1139","LIT_1139",8892,17.75,-96.65,5,14.9721105962
